# x
0.000000000000000000e+00 5.000000000000000000e-01 6.372070312500000000e-01
0.000000000000000000e+00 7.500000000000000000e-01 1.757812500000000000e-01
0.000000000000000000e+00 2.500000000000000000e-01 2.001953125000000000e-01
0.000000000000000000e+00 8.750000000000000000e-01 1.235351562500000000e-01
0.000000000000000000e+00 3.750000000000000000e-01 7.875976562500000000e-01
0.000000000000000000e+00 6.250000000000000000e-01 4.238281250000000000e-01
0.000000000000000000e+00 1.250000000000000000e-01 2.875976562500000000e-01
0.000000000000000000e+00 9.375000000000000000e-01 6.103515625000000000e-01
0.000000000000000000e+00 4.375000000000000000e-01 6.015625000000000000e-01
0.000000000000000000e+00 6.875000000000000000e-01 5.209960937500000000e-01
0.000000000000000000e+00 1.875000000000000000e-01 4.189453125000000000e-01
0.000000000000000000e+00 8.125000000000000000e-01 7.294921875000000000e-01
0.000000000000000000e+00 3.125000000000000000e-01 5.361328125000000000e-01
0.000000000000000000e+00 5.625000000000000000e-01 7.597656250000000000e-01
0.000000000000000000e+00 6.250000000000000000e-02 4.746093750000000000e-01
0.000000000000000000e+00 9.687500000000000000e-01 3.359375000000000000e-01
0.000000000000000000e+00 4.687500000000000000e-01 7.084960937500000000e-01
0.000000000000000000e+00 7.187500000000000000e-01 6.279296875000000000e-01
0.000000000000000000e+00 2.187500000000000000e-01 4.467773437500000000e-01
0.000000000000000000e+00 8.437500000000000000e-01 6.953125000000000000e-01
0.000000000000000000e+00 3.437500000000000000e-01 4.677734375000000000e-01
0.000000000000000000e+00 5.937500000000000000e-01 7.890625000000000000e-01
0.000000000000000000e+00 9.375000000000000000e-02 2.851562500000000000e-01
0.000000000000000000e+00 9.062500000000000000e-01 8.457031250000000000e-01
0.000000000000000000e+00 4.062500000000000000e-01 3.139648437500000000e-01
0.000000000000000000e+00 6.562500000000000000e-01 4.345703125000000000e-02
0.000000000000000000e+00 1.562500000000000000e-01 5.517578125000000000e-01
0.000000000000000000e+00 7.812500000000000000e-01 4.433593750000000000e-01
0.000000000000000000e+00 2.812500000000000000e-01 2.226562500000000000e-01
0.000000000000000000e+00 5.312500000000000000e-01 8.740234375000000000e-01
0.000000000000000000e+00 3.125000000000000000e-02 8.618164062500000000e-01
0.000000000000000000e+00 9.843750000000000000e-01 5.966796875000000000e-01
0.000000000000000000e+00 4.843750000000000000e-01 5.732421875000000000e-01
0.000000000000000000e+00 7.343750000000000000e-01 4.555664062500000000e-01
0.000000000000000000e+00 2.343750000000000000e-01 5.791015625000000000e-01
0.000000000000000000e+00 8.593750000000000000e-01 3.876953125000000000e-01
0.000000000000000000e+00 3.593750000000000000e-01 5.405273437500000000e-01
0.000000000000000000e+00 6.093750000000000000e-01 7.993164062500000000e-01
0.000000000000000000e+00 1.093750000000000000e-01 3.388671875000000000e-01
0.000000000000000000e+00 9.218750000000000000e-01 1.147460937500000000e-01
0.000000000000000000e+00 4.218750000000000000e-01 4.780273437500000000e-01
0.000000000000000000e+00 6.718750000000000000e-01 4.199218750000000000e-02
0.000000000000000000e+00 1.718750000000000000e-01 3.349609375000000000e-01
0.000000000000000000e+00 7.968750000000000000e-01 1.118164062500000000e-01
0.000000000000000000e+00 2.968750000000000000e-01 7.519531250000000000e-02
0.000000000000000000e+00 5.468750000000000000e-01 2.446289062500000000e-01
0.000000000000000000e+00 4.687500000000000000e-02 5.546875000000000000e-01
0.000000000000000000e+00 9.531250000000000000e-01 8.666992187500000000e-01
0.000000000000000000e+00 4.531250000000000000e-01 8.173828125000000000e-01
0.000000000000000000e+00 7.031250000000000000e-01 7.475585937500000000e-01
0.000000000000000000e+00 2.031250000000000000e-01 3.251953125000000000e-01
0.000000000000000000e+00 8.281250000000000000e-01 3.598632812500000000e-01
0.000000000000000000e+00 3.281250000000000000e-01 3.696289062500000000e-01
0.000000000000000000e+00 5.781250000000000000e-01 6.362304687500000000e-01
0.000000000000000000e+00 7.812500000000000000e-02 6.464843750000000000e-01
0.000000000000000000e+00 8.906250000000000000e-01 1.791992187500000000e-01
0.000000000000000000e+00 3.906250000000000000e-01 2.539062500000000000e-01
0.000000000000000000e+00 6.406250000000000000e-01 4.648437500000000000e-01
0.000000000000000000e+00 1.406250000000000000e-01 9.785156250000000000e-01
0.000000000000000000e+00 7.656250000000000000e-01 7.905273437500000000e-01
0.000000000000000000e+00 2.656250000000000000e-01 3.881835937500000000e-01
0.000000000000000000e+00 5.156250000000000000e-01 4.687500000000000000e-02
0.000000000000000000e+00 1.562500000000000000e-02 9.077148437500000000e-01
0.000000000000000000e+00 9.921875000000000000e-01 5.527343750000000000e-01
0.000000000000000000e+00 4.921875000000000000e-01 4.443359375000000000e-02
0.000000000000000000e+00 7.421875000000000000e-01 7.202148437500000000e-01
0.000000000000000000e+00 2.421875000000000000e-01 6.645507812500000000e-01
0.000000000000000000e+00 8.671875000000000000e-01 7.124023437500000000e-01
0.000000000000000000e+00 3.671875000000000000e-01 4.218750000000000000e-01
0.000000000000000000e+00 6.171875000000000000e-01 2.573242187500000000e-01
0.000000000000000000e+00 1.171875000000000000e-01 4.575195312500000000e-01
0.000000000000000000e+00 9.296875000000000000e-01 9.208984375000000000e-01
0.000000000000000000e+00 4.296875000000000000e-01 5.541992187500000000e-01
0.000000000000000000e+00 6.796875000000000000e-01 3.125000000000000000e-02
0.000000000000000000e+00 1.796875000000000000e-01 3.994140625000000000e-01
0.000000000000000000e+00 8.046875000000000000e-01 8.496093750000000000e-02
0.000000000000000000e+00 3.046875000000000000e-01 8.437500000000000000e-01
0.000000000000000000e+00 5.546875000000000000e-01 5.971679687500000000e-01
0.000000000000000000e+00 5.468750000000000000e-02 2.475585937500000000e-01
0.000000000000000000e+00 9.609375000000000000e-01 2.065429687500000000e-01
0.000000000000000000e+00 4.609375000000000000e-01 7.460937500000000000e-01
0.000000000000000000e+00 7.109375000000000000e-01 2.392578125000000000e-02
0.000000000000000000e+00 2.109375000000000000e-01 2.343750000000000000e-01
0.000000000000000000e+00 8.359375000000000000e-01 3.168945312500000000e-01
0.000000000000000000e+00 3.359375000000000000e-01 9.531250000000000000e-01
0.000000000000000000e+00 5.859375000000000000e-01 7.158203125000000000e-01
0.000000000000000000e+00 8.593750000000000000e-02 9.980468750000000000e-01
0.000000000000000000e+00 8.984375000000000000e-01 1.093750000000000000e-01
0.000000000000000000e+00 3.984375000000000000e-01 1.508789062500000000e-01
0.000000000000000000e+00 6.484375000000000000e-01 1.333007812500000000e-01
0.000000000000000000e+00 1.484375000000000000e-01 7.612304687500000000e-01
0.000000000000000000e+00 7.734375000000000000e-01 9.956054687500000000e-01
0.000000000000000000e+00 2.734375000000000000e-01 4.423828125000000000e-01
0.000000000000000000e+00 5.234375000000000000e-01 9.746093750000000000e-01
0.000000000000000000e+00 2.343750000000000000e-02 7.680664062500000000e-01
0.000000000000000000e+00 9.765625000000000000e-01 2.382812500000000000e-01
0.000000000000000000e+00 4.765625000000000000e-01 9.179687500000000000e-02
0.000000000000000000e+00 7.265625000000000000e-01 6.000976562500000000e-01
0.000000000000000000e+00 2.265625000000000000e-01 9.809570312500000000e-01
0.000000000000000000e+00 8.515625000000000000e-01 1.684570312500000000e-01
0.000000000000000000e+00 3.515625000000000000e-01 5.810546875000000000e-01
0.000000000000000000e+00 6.015625000000000000e-01 4.062500000000000000e-01
0.000000000000000000e+00 1.015625000000000000e-01 3.500976562500000000e-01
0.000000000000000000e+00 9.140625000000000000e-01 3.422851562500000000e-01
0.000000000000000000e+00 4.140625000000000000e-01 2.441406250000000000e-03
0.000000000000000000e+00 6.640625000000000000e-01 8.837890625000000000e-01
0.000000000000000000e+00 1.640625000000000000e-01 8.701171875000000000e-01
0.000000000000000000e+00 7.890625000000000000e-01 6.152343750000000000e-02
0.000000000000000000e+00 2.890625000000000000e-01 1.328125000000000000e-01
0.000000000000000000e+00 5.390625000000000000e-01 6.093750000000000000e-01
0.000000000000000000e+00 3.906250000000000000e-02 3.027343750000000000e-01
0.000000000000000000e+00 9.453125000000000000e-01 1.513671875000000000e-02
0.000000000000000000e+00 4.453125000000000000e-01 9.545898437500000000e-01
0.000000000000000000e+00 6.953125000000000000e-01 7.275390625000000000e-01
0.000000000000000000e+00 1.953125000000000000e-01 6.699218750000000000e-01
0.000000000000000000e+00 8.203125000000000000e-01 9.663085937500000000e-01
0.000000000000000000e+00 3.203125000000000000e-01 2.089843750000000000e-01
0.000000000000000000e+00 5.703125000000000000e-01 7.724609375000000000e-01
0.000000000000000000e+00 7.031250000000000000e-02 9.550781250000000000e-01
0.000000000000000000e+00 8.828125000000000000e-01 4.008789062500000000e-01
0.000000000000000000e+00 3.828125000000000000e-01 1.440429687500000000e-01
0.000000000000000000e+00 6.328125000000000000e-01 7.607421875000000000e-01
0.000000000000000000e+00 1.328125000000000000e-01 9.125976562500000000e-01
0.000000000000000000e+00 7.578125000000000000e-01 2.167968750000000000e-01
0.000000000000000000e+00 2.578125000000000000e-01 9.775390625000000000e-01
0.000000000000000000e+00 5.078125000000000000e-01 2.949218750000000000e-01
0.000000000000000000e+00 7.812500000000000000e-03 1.860351562500000000e-01
0.000000000000000000e+00 9.960937500000000000e-01 7.231445312500000000e-01
0.000000000000000000e+00 4.960937500000000000e-01 7.924804687500000000e-01
0.000000000000000000e+00 7.460937500000000000e-01 2.822265625000000000e-01
0.000000000000000000e+00 2.460937500000000000e-01 5.854492187500000000e-01
0.000000000000000000e+00 8.710937500000000000e-01 2.529296875000000000e-01
0.000000000000000000e+00 3.710937500000000000e-01 4.975585937500000000e-01
0.000000000000000000e+00 6.210937500000000000e-01 6.625976562500000000e-01
0.000000000000000000e+00 1.210937500000000000e-01 9.619140625000000000e-01
0.000000000000000000e+00 9.335937500000000000e-01 9.619140625000000000e-02
0.000000000000000000e+00 4.335937500000000000e-01 8.300781250000000000e-02
0.000000000000000000e+00 6.835937500000000000e-01 1.708984375000000000e-01
0.000000000000000000e+00 1.835937500000000000e-01 4.052734375000000000e-01
0.000000000000000000e+00 8.085937500000000000e-01 8.730468750000000000e-01
0.000000000000000000e+00 3.085937500000000000e-01 1.357421875000000000e-01
0.000000000000000000e+00 5.585937500000000000e-01 1.694335937500000000e-01
0.000000000000000000e+00 5.859375000000000000e-02 6.484375000000000000e-01
0.000000000000000000e+00 9.648437500000000000e-01 4.980468750000000000e-01
0.000000000000000000e+00 4.648437500000000000e-01 9.287109375000000000e-01
0.000000000000000000e+00 7.148437500000000000e-01 7.646484375000000000e-01
0.000000000000000000e+00 2.148437500000000000e-01 8.935546875000000000e-02
0.000000000000000000e+00 8.398437500000000000e-01 5.107421875000000000e-01
0.000000000000000000e+00 3.398437500000000000e-01 2.734375000000000000e-01
0.000000000000000000e+00 5.898437500000000000e-01 6.030273437500000000e-01
0.000000000000000000e+00 8.984375000000000000e-02 2.363281250000000000e-01
0.000000000000000000e+00 9.023437500000000000e-01 1.025390625000000000e-01
0.000000000000000000e+00 4.023437500000000000e-01 6.723632812500000000e-01
0.000000000000000000e+00 6.523437500000000000e-01 4.770507812500000000e-01
0.000000000000000000e+00 1.523437500000000000e-01 6.250000000000000000e-01
0.000000000000000000e+00 7.773437500000000000e-01 1.660156250000000000e-01
0.000000000000000000e+00 2.773437500000000000e-01 1.372070312500000000e-01
0.000000000000000000e+00 5.273437500000000000e-01 7.651367187500000000e-01
0.000000000000000000e+00 2.734375000000000000e-02 5.913085937500000000e-01
0.000000000000000000e+00 9.804687500000000000e-01 7.446289062500000000e-01
0.000000000000000000e+00 4.804687500000000000e-01 1.298828125000000000e-01
0.000000000000000000e+00 7.304687500000000000e-01 7.573242187500000000e-01
0.000000000000000000e+00 2.304687500000000000e-01 9.101562500000000000e-01
0.000000000000000000e+00 8.554687500000000000e-01 9.067382812500000000e-01
0.000000000000000000e+00 3.554687500000000000e-01 9.448242187500000000e-01
0.000000000000000000e+00 6.054687500000000000e-01 3.208007812500000000e-01
0.000000000000000000e+00 1.054687500000000000e-01 5.590820312500000000e-01
0.000000000000000000e+00 9.179687500000000000e-01 3.642578125000000000e-01
0.000000000000000000e+00 4.179687500000000000e-01 4.541015625000000000e-01
0.000000000000000000e+00 6.679687500000000000e-01 4.531250000000000000e-01
0.000000000000000000e+00 1.679687500000000000e-01 5.273437500000000000e-02
0.000000000000000000e+00 7.929687500000000000e-01 8.515625000000000000e-01
0.000000000000000000e+00 2.929687500000000000e-01 4.169921875000000000e-01
0.000000000000000000e+00 5.429687500000000000e-01 9.189453125000000000e-01
0.000000000000000000e+00 4.296875000000000000e-02 8.256835937500000000e-01
0.000000000000000000e+00 9.492187500000000000e-01 7.114257812500000000e-01
0.000000000000000000e+00 4.492187500000000000e-01 9.643554687500000000e-01
0.000000000000000000e+00 6.992187500000000000e-01 2.968750000000000000e-01
0.000000000000000000e+00 1.992187500000000000e-01 9.384765625000000000e-01
0.000000000000000000e+00 8.242187500000000000e-01 1.513671875000000000e-01
0.000000000000000000e+00 3.242187500000000000e-01 8.759765625000000000e-01
0.000000000000000000e+00 5.742187500000000000e-01 8.637695312500000000e-01
0.000000000000000000e+00 7.421875000000000000e-02 5.034179687500000000e-01
0.000000000000000000e+00 8.867187500000000000e-01 5.224609375000000000e-02
0.000000000000000000e+00 3.867187500000000000e-01 3.833007812500000000e-01
0.000000000000000000e+00 6.367187500000000000e-01 6.591796875000000000e-01
0.000000000000000000e+00 1.367187500000000000e-01 4.716796875000000000e-01
0.000000000000000000e+00 7.617187500000000000e-01 1.914062500000000000e-01
0.000000000000000000e+00 2.617187500000000000e-01 8.354492187500000000e-01
0.000000000000000000e+00 5.117187500000000000e-01 7.353515625000000000e-01
0.000000000000000000e+00 1.171875000000000000e-02 1.025390625000000000e-02
0.000000000000000000e+00 9.882812500000000000e-01 1.865234375000000000e-01
0.000000000000000000e+00 4.882812500000000000e-01 2.358398437500000000e-01
0.000000000000000000e+00 7.382812500000000000e-01 6.528320312500000000e-01
0.000000000000000000e+00 2.382812500000000000e-01 9.814453125000000000e-02
0.000000000000000000e+00 8.632812500000000000e-01 3.364257812500000000e-01
0.000000000000000000e+00 3.632812500000000000e-01 3.764648437500000000e-01
0.000000000000000000e+00 6.132812500000000000e-01 5.615234375000000000e-01
0.000000000000000000e+00 1.132812500000000000e-01 1.464843750000000000e-02
0.000000000000000000e+00 9.257812500000000000e-01 3.886718750000000000e-01
0.000000000000000000e+00 4.257812500000000000e-01 3.916015625000000000e-01
0.000000000000000000e+00 6.757812500000000000e-01 5.224609375000000000e-01
0.000000000000000000e+00 1.757812500000000000e-01 2.280273437500000000e-01
0.000000000000000000e+00 8.007812500000000000e-01 2.734375000000000000e-02
0.000000000000000000e+00 3.007812500000000000e-01 5.078125000000000000e-02
0.000000000000000000e+00 5.507812500000000000e-01 6.293945312500000000e-01
0.000000000000000000e+00 5.078125000000000000e-02 6.098632812500000000e-01
0.000000000000000000e+00 9.570312500000000000e-01 9.697265625000000000e-01
0.000000000000000000e+00 4.570312500000000000e-01 4.165039062500000000e-01
0.000000000000000000e+00 7.070312500000000000e-01 6.606445312500000000e-01
0.000000000000000000e+00 2.070312500000000000e-01 2.006835937500000000e-01
0.000000000000000000e+00 8.320312500000000000e-01 4.365234375000000000e-01
0.000000000000000000e+00 3.320312500000000000e-01 9.033203125000000000e-02
0.000000000000000000e+00 5.820312500000000000e-01 9.331054687500000000e-01
0.000000000000000000e+00 8.203125000000000000e-02 2.412109375000000000e-01
0.000000000000000000e+00 8.945312500000000000e-01 4.814453125000000000e-01
0.000000000000000000e+00 3.945312500000000000e-01 6.855468750000000000e-01
0.000000000000000000e+00 6.445312500000000000e-01 4.916992187500000000e-01
0.000000000000000000e+00 1.445312500000000000e-01 8.564453125000000000e-01
0.000000000000000000e+00 7.695312500000000000e-01 7.583007812500000000e-01
0.000000000000000000e+00 2.695312500000000000e-01 1.289062500000000000e-01
0.000000000000000000e+00 5.195312500000000000e-01 3.686523437500000000e-01
0.000000000000000000e+00 1.953125000000000000e-02 3.920898437500000000e-01
0.000000000000000000e+00 9.726562500000000000e-01 2.539062500000000000e-02
0.000000000000000000e+00 4.726562500000000000e-01 3.681640625000000000e-01
0.000000000000000000e+00 7.226562500000000000e-01 3.769531250000000000e-01
0.000000000000000000e+00 2.226562500000000000e-01 9.926757812500000000e-01
0.000000000000000000e+00 8.476562500000000000e-01 7.485351562500000000e-01
0.000000000000000000e+00 3.476562500000000000e-01 9.086914062500000000e-01
0.000000000000000000e+00 5.976562500000000000e-01 8.764648437500000000e-01
0.000000000000000000e+00 9.765625000000000000e-02 8.286132812500000000e-01
